P37898	-0.114663000	-0.387260000	-4.65141e-01	-0.600198000	-0.080559600	-0.562925000	-0.403241000	 0.087941800	-0.02919740	-0.264804000	-0.37696900	-0.333360000	 1.211490000	 1.42925e+00	 1.30910e+00	 1.342470000	 1.49885e+00	 1.560220000	 1.44936e+00	 1.510290000	 1.068400000	 1.064210000	 1.157920000	 1.133700000	 1.005430000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32357	-0.609286000	-0.742945000	-6.10728e-01	-0.771600000	-0.854386000	-0.768477000	-0.608084000	-1.506940000	-0.97977400	-0.929197000	-0.57472300	-0.957850000	-1.449810000	-1.34760e+00	-1.34216e+00	-1.365860000	-1.32821e+00	-1.285910000	-1.24459e+00	-1.284800000	-0.872963000	-0.775241000	-0.820572000	-0.755038000	-0.951562000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01802	-1.184220000	 0.260939000	-6.93008e-01	 0.274783000	-0.504499000	-0.370432000	-0.693114000	 0.529131000	-1.45236000	 0.231359000	-0.52611400	 0.050409200	 0.327937000	 4.44200e-01	 4.09987e-01	 0.458390000	 4.52960e-01	 0.468238000	 4.69882e-01	 0.599780000	 0.128507000	 0.201487000	 0.180558000	 0.169832000	 0.000648512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P23542	 1.236520000	 1.086950000	 1.04917e+00	 1.076420000	 1.461930000	 0.967618000	 1.274450000	 0.966684000	 1.42125000	 1.164820000	 1.06065000	 0.924686000	 1.599570000	 1.74442e+00	 1.71971e+00	 1.644360000	 1.81509e+00	 1.822300000	 1.64095e+00	 1.662940000	 1.478770000	 1.571040000	 1.458040000	 1.425040000	 1.274210000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32783	 0.041249900	 0.172193000	 3.03627e-01	 0.169478000	-0.049054700	 0.277746000	 0.335485000	 0.079804800	-0.02379990	 0.179115000	 0.32940900	 0.134026000	 0.009445010	 1.19227e-01	 1.26709e-01	 0.140900000	 1.87325e-01	 0.182717000	 1.28926e-01	 0.155983000	 0.344888000	 0.437792000	 0.389681000	 0.419235000	 0.323722000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P14164	 0.295320000	-0.481851000	-4.79083e-01	-0.444819000	-0.116911000	-0.361445000	-0.622756000	-0.040111600	-0.01447680	-0.324239000	-0.48884500	-0.406837000	 0.398352000	 4.08910e-01	 4.68362e-01	 0.391805000	 3.78561e-01	 0.448893000	 3.26220e-01	 0.383490000	 0.393956000	 0.485080000	 0.493866000	 0.412704000	 0.530953000	  0.9212800	-0.609328000	 -3.8956700	  1.30717000	-0.288192000	 -2.9856400	  1.19312000	 0.22705200	 -2.8226800	 1.19217e+00	 0.27517000	 -3.3924800	  1.63801000	  0.07279800	-3.11842e+00	  1.07132000	-0.03135340	 -2.86519000	  0.63600200	-0.24786600	 -3.6465600	  0.71730700	 -0.04147240	 -3.66808000	 -5.85206000	-4.189360000	 -8.3574900	 -5.61220000	-4.77096000	 -9.210050	-5.18426e+00	-5.0219600	 -7.4669900	 -5.46275000	-3.84307e+00	 -9.44540000	 -4.99019000	-3.95761000	 -7.86478000
Q02486	 0.859688000	 0.481480000	 9.43753e-01	 0.679433000	 0.751460000	 0.747899000	 0.755648000	 0.620786000	 0.90268800	 0.778337000	 0.86464100	 0.492197000	 0.535371000	 7.17636e-01	 7.46664e-01	 0.713236000	 7.37922e-01	 0.758966000	 6.74776e-01	 0.743585000	 0.739923000	 0.655696000	 0.731225000	 0.723417000	 0.505460000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P47146	-4.005720000	-3.648180000	-2.94041e+00	-1.568280000	-3.846130000	-3.324850000	-3.192830000	-3.207530000	-2.87945000	-3.126110000	-3.09572000	-3.894420000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P15891	 1.484320000	 0.971377000	 1.48953e+00	 1.222540000	 1.418880000	 1.397550000	 1.440440000	 0.911760000	 1.58557000	 1.134990000	 1.48310000	 1.002620000	 1.556360000	 1.42639e+00	 1.47002e+00	 1.461860000	 1.37853e+00	 1.377860000	 1.44212e+00	 1.441100000	 1.424630000	 1.365380000	 1.365030000	 1.375830000	 1.662740000	  3.0796600	 1.389720000	 -8.0706200	  2.77877000	 1.464620000	 -7.3970400	  3.00455000	 3.86008000	 -7.2122700	 3.79532e+00	 4.56466000	 -8.6538000	  2.50600000	  1.47171000	-8.54271e+00	  2.14228000	 0.53146400	 -8.96659000	  2.78450000	 1.88985000	 -8.8023800	  3.21111000	  0.52179700	 -9.73308000	  2.59548000	 0.099917000	-10.6980000	  2.02758000	 0.38714200	-12.468100	 3.22671e+00	 3.1380900	-11.9053000	  3.17152000	 2.37342e+00	-13.90770000	  1.56994000	 1.07347000	-11.04090000
Q08641	 0.754257000	 1.076830000	 8.15216e-01	 1.131260000	 1.062820000	 1.622650000	 1.096750000	 0.879493000	 0.92812300	 1.192660000	 0.81070900	 0.919096000	 0.739872000	 7.79653e-01	 8.65250e-01	 0.894537000	 8.78246e-01	 0.829041000	 9.57123e-01	 0.935947000	 0.676915000	 0.779540000	 0.832576000	 0.867805000	 0.657547000	  0.2357970	-0.512138000	 -0.8452410	  0.02515900	-0.318922000	 -0.5057640	  0.07764590	-1.49302000	  0.6084540	-3.02720e-03	-1.72384000	  0.6373710	  0.33079300	  0.41645800	-2.69747e-01	  0.33712800	 0.08279740	 -0.40726000	  0.32335300	-1.13533000	 -0.5648710	  0.36397100	 -1.67035000	 -0.60797900	  0.30691900	-1.054880000	 -3.9615400	 -0.08233170	-1.96696000	 -3.544280	 6.00663e-02	-2.9899400	 -2.5286000	 -0.06485690	-3.78870e+00	 -3.80207000	  0.59549600	-2.43694000	 -2.96458000
P37254	 0.889200000	 0.685267000	 9.18233e-01	 0.707673000	 0.640083000	 0.606033000	 0.785444000	 0.808898000	 0.93734500	 0.565373000	 0.93415600	 0.359605000	 0.576107000	 6.25795e-01	 5.57706e-01	 0.542683000	 5.54484e-01	 0.567214000	 5.27036e-01	 0.508260000	 0.002575600	 0.030399600	-0.018718300	-0.043145500	-0.137201000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03266	 0.177009000	-0.508861000	-2.63336e-01	-0.449334000	 0.174971000	-0.086185100	 0.066531800	-0.332541000	 0.15706600	-0.382121000	-0.17307700	-0.284784000	 0.259110000	 2.30472e-01	 2.38093e-01	 0.257244000	 2.47296e-01	 0.230396000	 2.79156e-01	 0.282891000	 0.466392000	 0.537833000	 0.522976000	 0.487116000	 0.398863000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P39970	-0.300151000	-0.848070000	-4.43096e-01	-0.638564000	-0.425266000	-0.627558000	-0.815672000	-0.657538000	-0.26240000	-0.733232000	-0.60419800	-0.595289000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P31787	-0.467626000	-0.562779000	-7.21550e-01	-0.233402000	-0.207691000	 0.037236800	-0.331218000	-0.396415000	 0.40987400	-0.164213000	-0.59299000	-0.419744000	 1.155690000	 8.82071e-01	 1.20764e+00	 1.110250000	 8.38673e-01	 0.707597000	 1.24029e+00	 1.053860000	 0.904416000	 1.305600000	 1.290940000	 1.397030000	 1.231700000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q00955	 1.684650000	 1.880000000	 1.05118e+00	 1.964260000	 1.783930000	 2.084630000	 1.762550000	 1.617530000	 1.56410000	 2.007400000	 1.18760000	 1.725970000	 2.707130000	 2.75771e+00	 2.85940e+00	 2.826890000	 2.73606e+00	 2.717860000	 2.74263e+00	 2.762060000	 2.713670000	 2.710560000	 2.801420000	 2.798100000	 2.652770000	  5.0530400	 1.060070000	 -3.5853400	  5.24533000	 2.087350000	 -2.3799300	  5.75618000	 2.90724000	 -1.6780800	 6.12651e+00	 3.34021000	 -1.1009700	  4.33038000	  1.25216000	-3.13109e+00	  5.18069000	 2.21615000	 -2.62271000	  5.70704000	 3.57491000	 -1.1115600	  5.10106000	  2.81974000	 -1.99334000	  2.12810000	 2.378960000	 -1.6759800	  3.13550000	 2.89959000	 -1.262380	 3.68122e+00	 3.5348900	 -0.0629421	  3.42011000	 3.63310e+00	 -0.25028200	  1.45054000	 2.50414000	 -1.65621000
P21192	 0.275545000	-0.196372000	-1.52403e-01	-0.225632000	 0.104609000	-0.192639000	 0.034489100	-0.090425600	 0.17257100	-0.152907000	-0.21766200	-0.221692000	-0.067060300	 8.35333e-02	-4.78381e-02	-0.002264320	 8.03777e-02	 0.141554000	 7.91763e-02	 0.094341800	-0.727446000	-0.744700000	-0.917941000	-0.976976000	-0.889534000	 -0.2592240	 0.167472000	 -9.3407300	  0.46930500	-0.961047000	 -7.1987700	 -0.42753900	-0.49061000	 -9.6109400	-3.39353e-01	-1.03017000	 -9.2502000	  0.61540400	  1.34572000	-8.60202e+00	  0.29722600	 0.80088300	 -9.23126000	  0.47974500	 0.70165000	 -8.3304400	  0.07894500	  0.41872700	 -9.89118000	  1.95717000	 2.645810000	 -3.3245400	  1.92387000	 2.60089000	 -3.323410	 1.58629e+00	 2.2117500	 -3.9070200	  1.62890000	 2.36386e+00	 -3.23147000	  1.86962000	 3.14959000	 -3.48549000
Q12168	 0.402072000	-0.464192000	 5.17926e-02	-0.325842000	 0.038732300	-0.455585000	 0.281269000	-0.281651000	 0.17868100	-0.482172000	 0.07067910	-0.589958000	 0.504867000	 6.44398e-01	 5.69669e-01	 0.606207000	 5.66869e-01	 0.629453000	 6.50953e-01	 0.639045000	 0.432020000	 0.447429000	 0.440968000	 0.454814000	 0.389406000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P47129	-0.200266000	-0.519333000	-4.81265e-02	-0.612779000	-0.344277000	-0.154631000	-0.275275000	-0.078186600	-0.25494100	-0.537606000	 0.01637400	-0.377296000	-0.186164000	-2.05635e-01	-2.31262e-01	-0.200178000	-2.69007e-01	-0.265863000	-6.88636e-02	-0.161423000	-0.274068000	-0.356299000	-0.441696000	-0.415393000	-0.369843000	 -3.5572800	 0.207724000	  0.3225540	 -3.07306000	-0.413532000	 -1.5288500	 -2.85828000	-0.75773400	 -1.4467600	-3.64787e+00	-0.68548400	 -1.5306300	 -3.05511000	  0.66759800	 9.67808e-01	 -3.10201000	 0.49920600	  0.00062463	 -3.61710000	-0.81224600	 -1.8515500	 -3.14772000	 -0.75881200	 -0.99720600	 -4.22226000	-4.538340000	 -6.2722400	 -6.67795000	-3.89249000	 -8.420600	-6.43076e+00	-4.7025500	 -8.1327400	 -5.87685000	-5.23705e+00	 -9.10609000	 -5.58910000	-5.02281000	 -8.21597000
P32316	 1.332430000	 2.242200000	 2.74901e+00	 2.405570000	 0.835270000	 1.446240000	 1.568920000	 1.478610000	 1.68730000	 2.019480000	 2.65394000	 2.348690000	 0.803369000	 7.85094e-01	 1.23597e+00	 1.155480000	 6.73459e-01	 0.661841000	 6.94336e-01	 0.876575000	 0.633981000	 0.637175000	 0.882894000	 0.755946000	 0.519841000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q07622	-0.149810000	-0.181934000	-2.32299e-01	-0.340626000	-0.208823000	-0.492770000	-0.453424000	-0.423261000	-0.37588100	-0.280323000	-0.35465900	 0.002403040	-0.102340000	-8.87029e-02	 1.01258e-04	 0.018859700	-6.89718e-02	-0.049508300	-1.23505e-01	-0.033591800	-0.108886000	 0.014825200	 0.037839400	-0.017762000	 0.330470000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03771	-0.348812000	 0.037384100	-3.20118e-01	-0.046749400	-0.222543000	 0.209370000	 0.270887000	-0.047471400	-0.37150300	 0.174484000	-0.28376700	 0.059354200	 0.521458000	 4.35923e-01	 3.89952e-01	 0.389969000	 4.63493e-01	 0.462938000	 3.86958e-01	 0.444604000	 0.108134000	 0.058463700	 0.091776100	 0.095073800	 0.322155000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08981	-1.419630000	-1.200520000	-9.00524e-01	-1.676110000	-0.975347000	-1.556790000	-1.448840000	-1.134950000	-1.22644000	-1.128590000	-0.88104800	-1.374260000	-1.768500000	-2.22705e+00	-2.62270e+00	-2.263640000	-2.63170e+00	-2.478550000	-2.30409e+00	-2.388840000	-2.253120000	-1.982760000	-1.460770000	-2.208560000	-2.119830000	 -0.1758600	 0.313872000	 -1.6734700	 -0.00817484	 1.337110000	 -2.0890400	  0.24901700	 1.18020000	 -1.7891800	 4.44206e-02	 0.85898800	 -2.0781600	 -0.09783340	  0.01447030	-1.61843e+00	 -0.01199980	-0.14853400	 -1.73172000	 -0.13256200	 0.08937290	 -1.6564400	 -0.00836815	  0.13733200	 -1.93724000	 -0.54112800	-0.136040000	 -1.8437000	 -0.40732800	 0.75850700	 -1.818460	-3.51258e-01	 0.8335340	 -1.6235800	 -0.57803900	 4.75007e-01	 -1.61536000	 -0.72158800	-0.14054600	 -2.24925000
P19414	 2.342360000	 1.631780000	 1.91229e+00	 1.845270000	 2.218350000	 0.828628000	 0.935010000	 1.301690000	 2.54819000	 1.966890000	 1.86434000	 1.665530000	 2.000020000	 2.06580e+00	 1.92543e+00	 1.839830000	 1.98471e+00	 2.024460000	 1.67395e+00	 1.717670000	 2.063130000	 2.089390000	 1.820930000	 1.731350000	 1.979490000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P39533	-0.003276910	 1.172560000	 8.83042e-03	 0.772852000	 1.055070000	 1.310480000	 0.281874000	 1.040910000	 0.80920100	 1.272270000	 0.01563870	 0.404299000	 1.133120000	 1.00186e+00	 1.29121e+00	 1.339130000	 1.12531e+00	 1.080690000	 1.45397e+00	 1.443420000	 1.487940000	 0.991794000	 1.329970000	 1.380710000	 1.279840000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32463	 0.408559000	-0.070672300	 3.68884e-01	 0.152185000	 0.324226000	 0.013967200	 0.120443000	-0.000455226	 0.78390400	 0.110131000	 0.42422600	-0.091212200	 0.091727600	-1.10742e-01	-2.55409e-01	-0.235600000	-4.13519e-01	-0.353586000	-3.03263e-01	-0.320683000	-0.337977000	-0.344257000	-0.355619000	-0.382741000	 0.225326000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q01574	 0.438956000	 3.015730000	 2.79696e+00	 3.079190000	-0.151176000	 1.279770000	-0.288847000	 2.548020000	 0.20359300	 3.189800000	 2.67980000	 2.913890000	 0.317257000	 4.81446e-01	 1.90151e+00	 1.831620000	 4.68874e-01	 0.292525000	 5.31888e-01	 1.013240000	-0.072965500	 0.192248000	 1.374160000	 0.856959000	-0.002009900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P52910	 1.587250000	 1.341480000	 1.02714e+00	 1.426310000	 2.126840000	 1.624360000	 1.595960000	 1.448910000	 1.88944000	 1.404250000	 1.07983000	 1.231390000	 1.383420000	 1.42688e+00	 1.36169e+00	 1.331720000	 1.51941e+00	 1.507680000	 1.37832e+00	 1.367170000	 1.869370000	 1.755720000	 1.750430000	 1.765460000	 1.611590000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P63261	 2.391690000	 1.695680000	 2.19136e+00	 2.106740000	 2.501180000	 2.395970000	 2.512850000	 2.248470000	 2.55592000	 1.891720000	 2.18773000	 1.769650000	 1.985050000	 2.09843e+00	 2.11365e+00	 2.096500000	 2.10507e+00	 2.108710000	 2.04876e+00	 2.075400000	 2.315700000	 2.288820000	 2.282060000	 2.280990000	 2.256890000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75478	-0.588644000	-0.751155000	-9.25756e-01	-0.847694000	-0.635409000	-0.478451000	-0.547991000	-0.535884000	-0.86693100	-0.906894000	-0.91941200	-0.981422000	-0.753094000	-5.49969e-01	-6.63665e-01	-0.620254000	-5.70824e-01	-0.557974000	-6.36027e-01	-0.650554000	-1.068130000	-1.053590000	-1.079820000	-1.073410000	-1.227090000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q03233	-0.482014000	-0.577306000	-9.79384e-01	-0.361806000	-0.310875000	 0.173005000	-0.500036000	-0.616822000	-0.38028500	-0.581106000	-1.29914000	-0.785168000	-0.010947300	-1.67285e-01	-1.71160e-01	-0.186646000	-1.79515e-01	-0.109891000	 2.66195e-02	-0.046485400	 0.495434000	 0.678748000	 0.731825000	 0.729286000	 0.545265000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P36040	-0.244273000	-0.236318000	 2.74066e-02	-0.358745000	-0.091055700	 0.153587000	 0.108903000	-0.000455226	-0.16607000	-0.290034000	 0.01268820	-0.250322000	-0.143971000	-1.11157e-01	-1.54631e-02	-0.018762200	-7.90111e-03	-0.005771270	 1.24832e-01	 0.149067000	-0.450285000	-0.455141000	-0.437994000	-0.375007000	-0.377557000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P27616	 1.606660000	 0.820436000	 1.01378e+00	 0.953667000	 1.597050000	 1.491720000	 1.509200000	 1.825540000	 1.90352000	 0.840546000	 0.88621700	 0.663319000	 1.233520000	 1.04524e+00	 1.10747e+00	 1.140460000	 1.44335e+00	 1.296340000	 1.21100e+00	 1.312560000	 1.259440000	 1.046170000	 0.978601000	 1.062650000	 1.127110000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P80210	 1.416400000	 0.784096000	 8.99343e-01	 0.952240000	 1.618780000	 1.392270000	 1.292230000	 1.714530000	 1.58442000	 0.847428000	 0.86443800	 0.869554000	 1.387750000	 1.34988e+00	 1.37330e+00	 1.392110000	 1.60939e+00	 1.543250000	 1.40448e+00	 1.506030000	 1.597500000	 1.469380000	 1.487080000	 1.549440000	 1.420570000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q05911	 1.875890000	 0.860184000	 1.21549e+00	 0.827001000	 2.104880000	 1.269860000	 1.829500000	 1.683100000	 2.35088000	 1.034110000	 1.11895000	 0.976020000	 1.397020000	 1.25660e+00	 1.26666e+00	 1.264520000	 1.55135e+00	 1.399340000	 1.31547e+00	 1.277220000	 1.322950000	 1.022630000	 1.037750000	 1.065980000	 1.250020000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54113	 1.742850000	 1.486860000	 1.47103e+00	 1.450860000	 1.529000000	 1.384510000	 1.482870000	 0.980232000	 1.79370000	 1.570700000	 1.44959000	 1.423140000	 1.353530000	 1.39282e+00	 1.30130e+00	 1.347140000	 1.28483e+00	 1.320210000	 1.30119e+00	 1.327840000	 1.389330000	 1.344370000	 1.305570000	 1.270750000	 1.246150000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P38009	 2.289640000	 0.594396000	 8.70019e-01	 0.561638000	 2.246250000	 1.104340000	 1.576180000	 1.451510000	 2.65586000	 0.656907000	 0.81663300	 0.644633000	 1.581280000	 1.28707e+00	 1.31755e+00	 1.387710000	 1.83887e+00	 1.652950000	 1.42328e+00	 1.524400000	 1.538000000	 1.225640000	 1.218630000	 1.288700000	 1.460560000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P21264	 1.724210000	 0.864803000	 1.06103e+00	 0.882344000	 1.778540000	 1.298590000	 1.521230000	 1.910250000	 1.90251000	 0.967598000	 1.09633000	 0.990394000	 1.283840000	 1.23304e+00	 1.19238e+00	 1.242290000	 1.45825e+00	 1.377400000	 1.29242e+00	 1.417640000	 1.451830000	 1.226950000	 1.198270000	 1.239230000	 1.219930000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P07245	 2.037610000	 1.388080000	 1.57507e+00	 1.689320000	 2.318760000	 2.070420000	 1.930580000	 2.487980000	 2.23361000	 1.280230000	 1.61787000	 1.305820000	 1.754870000	 1.78008e+00	 1.73996e+00	 1.731590000	 1.93756e+00	 1.865960000	 1.80158e+00	 1.815980000	 1.875570000	 1.723490000	 1.644720000	 1.651190000	 1.703200000	 -0.0533840	-1.622890000	 -2.6514200	  0.27654100	-0.949522000	 -3.2971600	 -0.04451900	-1.35182000	 -3.8824600	 3.36183e-01	-0.90572600	 -3.1381700	 -0.12675200	 -1.41860000	-2.80156e+00	  0.02183600	-1.52323000	 -3.54450000	  0.09033100	-1.38956000	 -3.4671500	  0.29680300	 -1.06268000	 -2.58333000	  0.66255700	-2.042320000	 -3.8251600	  0.46019500	-2.18278000	 -3.299090	 4.34630e-01	-1.8555700	 -3.8825100	  0.38870600	-1.44006e+00	 -3.77857000	 -0.14690900	-2.73712000	 -3.54340000
